DIM_TIME,DIM_GEO_CODE_M49,DIM_GEO_CODE_TYPE,,GEO_NAME_SHORT,RATE_PER_100000_N,RATE_PER_100000_NL,RATE_PER_100000_NU
2000,4,COUNTRY,Asia,Afghanistan,190,122,271
2001,4,COUNTRY,Asia,Afghanistan,189,122,271
2002,4,COUNTRY,Asia,Afghanistan,189,122,270
2003,4,COUNTRY,Asia,Afghanistan,189,122,270
2004,4,COUNTRY,Asia,Afghanistan,189,122,270
2005,4,COUNTRY,Asia,Afghanistan,189,122,270
2006,4,COUNTRY,Asia,Afghanistan,189,122,270
2007,4,COUNTRY,Asia,Afghanistan,189,122,270
2008,4,COUNTRY,Asia,Afghanistan,189,122,271
2009,4,COUNTRY,Asia,Afghanistan,189,122,271
2010,4,COUNTRY,Asia,Afghanistan,189,122,271
2011,4,COUNTRY,Asia,Afghanistan,189,122,271
2012,4,COUNTRY,Asia,Afghanistan,189,122,270
2013,4,COUNTRY,Asia,Afghanistan,189,122,270
2014,4,COUNTRY,Asia,Afghanistan,189,122,270
2015,4,COUNTRY,Asia,Afghanistan,189,122,270
2016,4,COUNTRY,Asia,Afghanistan,189,122,270
2017,4,COUNTRY,Asia,Afghanistan,189,122,270
2018,4,COUNTRY,Asia,Afghanistan,189,122,270
2019,4,COUNTRY,Asia,Afghanistan,189,122,270
2020,4,COUNTRY,Asia,Afghanistan,183,118,260
2021,4,COUNTRY,Asia,Afghanistan,185,118,257
2022,4,COUNTRY,Asia,Afghanistan,185,117,255
2000,48,COUNTRY,Asia,Bahrain,33,29,39
2001,48,COUNTRY,Asia,Bahrain,30,25,34
2002,48,COUNTRY,Asia,Bahrain,29,25,34
2003,48,COUNTRY,Asia,Bahrain,39,33,45
2004,48,COUNTRY,Asia,Bahrain,34,29,39
2005,48,COUNTRY,Asia,Bahrain,36,31,41
2006,48,COUNTRY,Asia,Bahrain,33,28,38
2007,48,COUNTRY,Asia,Bahrain,33,28,38
2008,48,COUNTRY,Asia,Bahrain,31,27,36
2009,48,COUNTRY,Asia,Bahrain,32,27,37
2010,48,COUNTRY,Asia,Bahrain,23,20,27
2011,48,COUNTRY,Asia,Bahrain,21,18,25
2012,48,COUNTRY,Asia,Bahrain,21,18,24
2013,48,COUNTRY,Asia,Bahrain,19,16,22
2014,48,COUNTRY,Asia,Bahrain,17,15,20
2015,48,COUNTRY,Asia,Bahrain,15,13,17
2016,48,COUNTRY,Asia,Bahrain,13,11,15
2017,48,COUNTRY,Asia,Bahrain,12,10,14
2018,48,COUNTRY,Asia,Bahrain,12,10,14
2019,48,COUNTRY,Asia,Bahrain,14,12,16
2020,48,COUNTRY,Asia,Bahrain,15,13,17
2021,48,COUNTRY,Asia,Bahrain,15,13,18
2022,48,COUNTRY,Asia,Bahrain,15,13,17
2000,50,COUNTRY,Asia,Bangladesh,221,161,291
2001,50,COUNTRY,Asia,Bangladesh,221,161,291
2002,50,COUNTRY,Asia,Bangladesh,221,161,291
2003,50,COUNTRY,Asia,Bangladesh,221,161,291
2004,50,COUNTRY,Asia,Bangladesh,221,161,291
2005,50,COUNTRY,Asia,Bangladesh,221,161,291
2006,50,COUNTRY,Asia,Bangladesh,221,161,291
2007,50,COUNTRY,Asia,Bangladesh,221,161,291
2008,50,COUNTRY,Asia,Bangladesh,221,161,291
2009,50,COUNTRY,Asia,Bangladesh,221,161,291
2010,50,COUNTRY,Asia,Bangladesh,221,161,291
2011,50,COUNTRY,Asia,Bangladesh,221,161,291
2012,50,COUNTRY,Asia,Bangladesh,221,161,291
2013,50,COUNTRY,Asia,Bangladesh,221,161,291
2014,50,COUNTRY,Asia,Bangladesh,221,161,291
2015,50,COUNTRY,Asia,Bangladesh,221,161,291
2016,50,COUNTRY,Asia,Bangladesh,221,161,291
2017,50,COUNTRY,Asia,Bangladesh,221,161,291
2018,50,COUNTRY,Asia,Bangladesh,221,161,291
2019,50,COUNTRY,Asia,Bangladesh,221,161,291
2020,50,COUNTRY,Asia,Bangladesh,221,161,291
2021,50,COUNTRY,Asia,Bangladesh,221,161,291
2022,50,COUNTRY,Asia,Bangladesh,221,161,291
2000,64,COUNTRY,Asia,Bhutan,243,186,307
2001,64,COUNTRY,Asia,Bhutan,215,165,272
2002,64,COUNTRY,Asia,Bhutan,220,168,278
2003,64,COUNTRY,Asia,Bhutan,202,155,256
2004,64,COUNTRY,Asia,Bhutan,190,145,240
2005,64,COUNTRY,Asia,Bhutan,190,145,240
2006,64,COUNTRY,Asia,Bhutan,170,130,215
2007,64,COUNTRY,Asia,Bhutan,183,140,232
2008,64,COUNTRY,Asia,Bhutan,174,133,220
2009,64,COUNTRY,Asia,Bhutan,202,154,255
2010,64,COUNTRY,Asia,Bhutan,232,178,294
2011,64,COUNTRY,Asia,Bhutan,216,166,274
2012,64,COUNTRY,Asia,Bhutan,196,150,248
2013,64,COUNTRY,Asia,Bhutan,185,142,234
2014,64,COUNTRY,Asia,Bhutan,181,139,229
2015,64,COUNTRY,Asia,Bhutan,162,124,205
2016,64,COUNTRY,Asia,Bhutan,190,145,240
2017,64,COUNTRY,Asia,Bhutan,143,109,181
2018,64,COUNTRY,Asia,Bhutan,147,113,186
2019,64,COUNTRY,Asia,Bhutan,164,125,207
2020,64,COUNTRY,Asia,Bhutan,164,125,207
2021,64,COUNTRY,Asia,Bhutan,164,125,207
2022,64,COUNTRY,Asia,Bhutan,164,125,207
2000,96,COUNTRY,Asia,Brunei Darussalam,106,90,122
2001,96,COUNTRY,Asia,Brunei Darussalam,73,62,84
2002,96,COUNTRY,Asia,Brunei Darussalam,76,65,88
2003,96,COUNTRY,Asia,Brunei Darussalam,68,58,78
2004,96,COUNTRY,Asia,Brunei Darussalam,59,51,68
2005,96,COUNTRY,Asia,Brunei Darussalam,51,44,59
2006,96,COUNTRY,Asia,Brunei Darussalam,62,53,72
2007,96,COUNTRY,Asia,Brunei Darussalam,63,54,73
2008,96,COUNTRY,Asia,Brunei Darussalam,67,57,77
2009,96,COUNTRY,Asia,Brunei Darussalam,63,54,73
2010,96,COUNTRY,Asia,Brunei Darussalam,69,59,80
2011,96,COUNTRY,Asia,Brunei Darussalam,66,56,76
2012,96,COUNTRY,Asia,Brunei Darussalam,69,59,79
2013,96,COUNTRY,Asia,Brunei Darussalam,59,51,68
2014,96,COUNTRY,Asia,Brunei Darussalam,55,47,63
2015,96,COUNTRY,Asia,Brunei Darussalam,58,49,67
2016,96,COUNTRY,Asia,Brunei Darussalam,65,56,75
2017,96,COUNTRY,Asia,Brunei Darussalam,64,54,73
2018,96,COUNTRY,Asia,Brunei Darussalam,67,57,77
2019,96,COUNTRY,Asia,Brunei Darussalam,64,54,73
2020,96,COUNTRY,Asia,Brunei Darussalam,82,70,94
2021,96,COUNTRY,Asia,Brunei Darussalam,61,52,70
2022,96,COUNTRY,Asia,Brunei Darussalam,57,49,66
2000,104,COUNTRY,Asia,Myanmar,555,194,1100
2001,104,COUNTRY,Asia,Myanmar,555,195,1100
2002,104,COUNTRY,Asia,Myanmar,554,196,1090
2003,104,COUNTRY,Asia,Myanmar,552,197,1080
2004,104,COUNTRY,Asia,Myanmar,549,198,1070
2005,104,COUNTRY,Asia,Myanmar,545,198,1060
2006,104,COUNTRY,Asia,Myanmar,540,198,1050
2007,104,COUNTRY,Asia,Myanmar,535,198,1040
2008,104,COUNTRY,Asia,Myanmar,530,197,1020
2009,104,COUNTRY,Asia,Myanmar,525,197,1010
2010,104,COUNTRY,Asia,Myanmar,500,205,923
2011,104,COUNTRY,Asia,Myanmar,476,211,846
2012,104,COUNTRY,Asia,Myanmar,453,215,777
2013,104,COUNTRY,Asia,Myanmar,431,218,715
2014,104,COUNTRY,Asia,Myanmar,411,220,659
2015,104,COUNTRY,Asia,Myanmar,391,221,609
2016,104,COUNTRY,Asia,Myanmar,372,221,563
2017,104,COUNTRY,Asia,Myanmar,355,219,522
2018,104,COUNTRY,Asia,Myanmar,338,217,484
2019,104,COUNTRY,Asia,Myanmar,322,212,454
2020,104,COUNTRY,Asia,Myanmar,306,196,445
2021,104,COUNTRY,Asia,Myanmar,362,236,517
2022,104,COUNTRY,Asia,Myanmar,475,312,675
2000,116,COUNTRY,Asia,Cambodia,579,215,1120
2001,116,COUNTRY,Asia,Cambodia,566,216,1080
2002,116,COUNTRY,Asia,Cambodia,553,217,1040
2003,116,COUNTRY,Asia,Cambodia,539,218,1000
2004,116,COUNTRY,Asia,Cambodia,525,219,961
2005,116,COUNTRY,Asia,Cambodia,510,219,921
2006,116,COUNTRY,Asia,Cambodia,495,219,882
2007,116,COUNTRY,Asia,Cambodia,481,219,843
2008,116,COUNTRY,Asia,Cambodia,466,218,805
2009,116,COUNTRY,Asia,Cambodia,452,217,769
2010,116,COUNTRY,Asia,Cambodia,438,216,736
2011,116,COUNTRY,Asia,Cambodia,425,215,705
2012,116,COUNTRY,Asia,Cambodia,412,214,673
2013,116,COUNTRY,Asia,Cambodia,398,212,641
